S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
151,2019102401004224,CBL,51,56,182,142,25844.00,2019-10-24 21:31:58.149799
152,2019102401004225,NABIL,5,58,200,755,151000.00,2019-10-24 21:31:58.149799
153,2019102401004226,SBL,38,52,25,296,7400.00,2019-10-24 21:31:58.149799
154,2019102401004227,EBL,26,35,100,557,55700.00,2019-10-24 21:31:58.149799
155,2019102401004228,NABIL,21,58,50,755,37750.00,2019-10-24 21:31:58.149799
156,2019102401004229,CBBL,25,45,50,971,48550.00,2019-10-24 21:31:58.149799
157,2019102401004230,PRVU,38,58,18,267,4806.00,2019-10-24 21:31:58.149799
158,2019102401004231,SCB,26,26,154,567,87318.00,2019-10-24 21:31:58.149799
159,2019102401004232,SCB,36,26,10,567,5670.00,2019-10-24 21:31:58.149799
160,2019102401004233,SCB,44,26,36,566,20376.00,2019-10-24 21:31:58.149799
161,2019102401004234,LBL,49,32,400,218,87200.00,2019-10-24 21:31:58.149799
162,2019102401004235,LBL,49,32,200,218,43600.00,2019-10-24 21:31:58.149799
163,2019102401004236,LBL,49,17,670,219,146730.00,2019-10-24 21:31:58.149799
164,2019102401004237,LBL,49,43,500,219,109500.00,2019-10-24 21:31:58.149799
165,2019102401004238,LBL,49,38,2000,219,438000.00,2019-10-24 21:31:58.149799
166,2019102401004239,LBL,49,34,750,220,165000.00,2019-10-24 21:31:58.149799
167,2019102401004240,LBL,49,39,2000,220,440000.00,2019-10-24 21:31:58.149799
168,2019102401004241,LBL,49,25,500,220,110000.00,2019-10-24 21:31:58.149799
169,2019102401004242,LBL,49,39,846,220,186120.00,2019-10-24 21:31:58.149799
170,2019102401004243,CZBIL,6,13,297,196,58212.00,2019-10-24 21:31:58.149799
171,2019102401004244,RHPL,59,44,40,178,7120.00,2019-10-24 21:31:58.149799
172,2019102401004245,NABIL,11,58,100,755,75500.00,2019-10-24 21:31:58.149799
173,2019102401004246,SRBL,50,47,50,214,10700.00,2019-10-24 21:31:58.149799
174,2019102401004247,PCBL,51,52,160,263,42080.00,2019-10-24 21:31:58.149799
175,2019102401004248,SJCL,44,43,20,175,3500.00,2019-10-24 21:31:58.149799
176,2019102401004249,SJCL,44,35,500,175,87500.00,2019-10-24 21:31:58.149799
177,2019102401004250,NICA,49,8,200,413,82600.00,2019-10-24 21:31:58.149799
178,2019102401004251,BPCL,33,39,33,367,12111.00,2019-10-24 21:31:58.149799
179,2019102401004252,BPCL,33,54,17,368,6256.00,2019-10-24 21:31:58.149799
180,2019102401004253,BNT,39,33,10,6324,63240.00,2019-10-24 21:31:58.149799
181,2019102401004254,NABIL,25,58,100,755,75500.00,2019-10-24 21:31:58.149799
182,2019102401004255,NLIC,6,14,15,801,12015.00,2019-10-24 21:31:58.149799
183,2019102401004256,API,41,34,500,111,55500.00,2019-10-24 21:31:58.149799
184,2019102401004257,SHL,39,48,3183,207,658881.00,2019-10-24 21:31:58.149799
185,2019102401004258,FOWAD,16,59,80,1290,103200.00,2019-10-24 21:31:58.149799
186,2019102401004259,RHPL,59,44,40,178,7120.00,2019-10-24 21:31:58.149799
187,2019102401004260,NADEP,7,42,10,400,4000.00,2019-10-24 21:31:58.149799
188,2019102401004261,DDBL,49,33,172,730,125560.00,2019-10-24 21:31:58.149799
189,2019102401004262,PICL,6,54,20,440,8800.00,2019-10-24 21:31:58.149799
190,2019102401004263,SABSL,28,48,10,448,4480.00,2019-10-24 21:31:58.149799
191,2019102401004264,RHPL,50,6,10,179,1790.00,2019-10-24 21:31:58.149799
192,2019102401004265,FOWAD,16,56,10,1290,12900.00,2019-10-24 21:31:58.149799
193,2019102401004266,NABIL,14,58,100,755,75500.00,2019-10-24 21:31:58.149799
194,2019102401004267,SPDL,17,47,10,81,810.00,2019-10-24 21:31:58.149799
195,2019102401004268,SIL,39,56,160,382,61120.00,2019-10-24 21:31:58.149799
196,2019102401004269,API,25,41,90,112,10080.00,2019-10-24 21:31:58.149799
197,2019102401004270,NABIL,26,58,27,755,20385.00,2019-10-24 21:31:58.149799
198,2019102401004271,NBL,17,22,50,319,15950.00,2019-10-24 21:31:58.149799
199,2019102401004272,RHPL,59,43,40,178,7120.00,2019-10-24 21:31:58.149799
200,2019102401004273,NABIL,34,58,100,755,75500.00,2019-10-24 21:31:58.149799
201,2019102401004274,PRVU,34,58,50,267,13350.00,2019-10-24 21:31:58.149799
202,2019102401004275,NLG,49,25,10,561,5610.00,2019-10-24 21:31:58.149799
203,2019102401004276,HDL,38,5,100,1470,147000.00,2019-10-24 21:31:58.149799
204,2019102401004277,NBL,32,22,10,319,3190.00,2019-10-24 21:31:58.149799
205,2019102401004278,RHPL,59,13,40,178,7120.00,2019-10-24 21:31:58.149799
206,2019102401004279,IGI,49,28,134,283,37922.00,2019-10-24 21:31:58.149799
207,2019102401004280,RHPL,59,44,40,178,7120.00,2019-10-24 21:31:58.149799
208,2019102401004281,NLICL,43,56,27,457,12339.00,2019-10-24 21:31:58.149799
209,2019102401004282,NLICL,43,44,10,458,4580.00,2019-10-24 21:31:58.149799
210,2019102401004283,MLBL,14,45,980,213,208740.00,2019-10-24 21:31:58.149799
211,2019102401004284,MLBL,14,21,20,214,4280.00,2019-10-24 21:31:58.149799
212,2019102401004285,PRVU,48,58,640,267,170880.00,2019-10-24 21:31:58.149799
213,2019102401004286,SICL,35,35,155,735,113925.00,2019-10-24 21:31:58.149799
214,2019102401004287,HGI,51,51,20,276,5520.00,2019-10-24 21:31:58.149799
215,2019102401004288,HGI,55,51,98,275,26950.00,2019-10-24 21:31:58.149799
216,2019102401004289,HGI,42,51,150,275,41250.00,2019-10-24 21:31:58.149799
217,2019102401004290,AKJCL,49,55,41,53,2173.00,2019-10-24 21:31:58.149799
218,2019102401004291,SICL,19,34,100,738,73800.00,2019-10-24 21:31:58.149799
219,2019102401004292,SICL,19,56,100,739,73900.00,2019-10-24 21:31:58.149799
220,2019102401004293,NABIL,41,58,100,755,75500.00,2019-10-24 21:31:58.149799
221,2019102401004294,LGIL,37,17,10,318,3180.00,2019-10-24 21:31:58.149799
222,2019102401004295,SHL,39,58,6817,207,1411119.00,2019-10-24 21:31:58.149799
223,2019102401004296,SHL,11,58,300,207,62100.00,2019-10-24 21:31:58.149799
